Source Node	Dest Node	Inverse Sum of Streamline Lenght	Streamline Count	Average Length	
1026	1014	14186.2109	50406	6.1916	
1028	1002	14277.3877	34636	7.6904	
1015	1001	14367.2197	66381	18.4333	
1031	1008	14514.5879	153642	36.1521	
1035	1018	15625.4111	45408	14.0652	
2026	2014	16261.0605	52561	7.3474	
50	49	16492.0840	137264	15.1956	
2028	2027	16631.6367	267739	46.9327	
2023	1023	17373.6328	79982	7.2155	
2021	2011	17579.0332	77351	7.5859	
1029	1022	17584.2930	42569	13.8365	
2028	2026	17816.9473	62057	9.5445	
1024	1003	17945.9434	168967	35.7395	
1025	1010	18077.5879	63679	15.1363	
1028	1026	18307.1836	75569	9.9918	
2014	1014	18751.2988	87212	15.7911	
1021	1013	18904.3652	84437	8.3673	
2025	2017	19433.0742	57063	7.4672	
1031	1022	19587.0566	118608	25.7885	
1021	1005	20148.2871	151310	16.2444	
1024	1022	20495.9219	186185	29.5178	
2025	2005	21849.7070	43578	6.9919	
2021	2005	21984.5469	138441	11.3791	
1029	1008	21985.3945	345497	53.1932	
2011	2009	22716.6250	75541	20.4905	
2028	2002	22842.2949	71248	9.6067	
2025	2010	23632.5664	81378	15.1436	
2011	2007	24494.5078	112737	23.8543	
2014	2012	25079.1094	68183	7.2426	
2021	2013	27029.3574	122757	11.1426	
1013	1007	28194.7285	130520	19.9384	
2016	2007	28870.9395	76665	10.4033	
1013	1011	30141.8164	79522	4.6537	
1014	1012	30802.4512	145142	20.7135	
2013	2007	31916.3535	89282	11.1639	
2030	2015	32882.4531	73858	5.0529	
2024	2022	32961.1875	210756	27.9385	
1016	1007	33512.8555	104886	9.7105	
1030	1015	43560.8516	100970	5.6111	
1015	1009	68797.8047	251668	12.9442	
2015	2009	75266.8672	195498	6.1028	
2009	2007	75398.3750	171772	5.8328	
1009	1007	82929.7812	259128	14.6267	

Node	Degree	Surface Area	Strength
0010	0064	 	36577.11719
0011	0058	 	40124.02734
0012	0066	 	48935.83203
0013	0058	 	23993.50195
0017	0041	 	23365.94727
0018	0039	 	22345.51172
0026	0029	 	14252.69922
0049	0067	 	39684.93750
0050	0058	 	51669.50781
0051	0068	 	61740.90625
0052	0052	 	23177.79297
0053	0049	 	25675.11914
0054	0037	 	30684.95703
0058	0034	 	23831.50195
1001	0015	 	36235.64062
1002	0019	 	25912.28516
1003	0026	 	34696.83594
1005	0030	 	70708.75000
1006	0031	 	32248.09375
1007	0049	 	164964.18750
1008	0025	 	62987.08594
1009	0048	 	166340.21875
1010	0046	 	46268.98438
1011	0042	 	99807.71094
1012	0044	 	84994.78906
1013	0040	 	101489.00000
1014	0048	 	95981.15625
1015	0039	 	146530.84375
1016	0031	 	48880.87109
1017	0017	 	45488.70703
1018	0035	 	56024.32812
1019	0027	 	15400.14453
1020	0025	 	30562.82227
1021	0047	 	63736.49609
1022	0035	 	69891.28125
1023	0019	 	52901.14062
1024	0037	 	80898.82812
1025	0056	 	83274.47656
1026	0024	 	45905.54688
1027	0037	 	37390.32031
1028	0054	 	85095.64844
1029	0054	 	93489.63281
1030	0052	 	104152.38281
1031	0014	 	65808.78906
1032	0017	 	5903.00049
1033	0036	 	30363.35742
1034	0010	 	25184.61523
1035	0041	 	77775.71875
2001	0019	 	26065.09180
2002	0026	 	34776.99219
2003	0023	 	27346.79492
2005	0031	 	80327.73438
2006	0018	 	20253.08398
2007	0037	 	174182.37500
2008	0022	 	55181.18750
2009	0027	 	178604.28125
2010	0047	 	51126.51562
2011	0043	 	106942.57812
2012	0046	 	72917.60156
2013	0045	 	99406.06250
2014	0033	 	92036.30469
2015	0036	 	143533.15625
2016	0025	 	39055.88281
2017	0021	 	56468.79297
2018	0032	 	31571.53906
2019	0012	 	24838.36328
2020	0034	 	24919.77344
2021	0025	 	70694.58594
2022	0034	 	69865.04688
2023	0030	 	50334.88281
2024	0041	 	66152.90625
2025	0062	 	105088.89062
2026	0025	 	50537.41406
2027	0039	 	41468.21875
2028	0050	 	101772.40625
2029	0056	 	68344.12500
2030	0050	 	72186.54688
2031	0011	 	39029.51562
2032	0010	 	9735.09863
2033	0019	 	25707.31250
2034	0021	 	10534.47363
2035	0050	 	75082.59375
